"COUNTRY","Country","SEX","Sex","AGE","Age","EMPSTAT","Employment status","JOBTYPE","Job type","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.0188310404137,,
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,15.4855823042815,,
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,15.7038516080052,,
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,15.871199246312,,
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,15.7640518036834,,
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,15.8692729432566,,
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,29.7086144533534,,
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,28.6724076585202,,
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,28.5795321863828,,
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,29.4424114312418,,
"IRL","Ireland","MW","All persons","1524","15 to 24","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,29.751175537066,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,39.370472594888,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,39.4231820747743,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,39.5591076046142,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,39.6579755636619,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.6697338520629,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,19.6422365145131,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,19.5900778731157,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,19.621663571713,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,19.612329120065,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,19.5887857994893,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,35.0057395974364,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,34.9358703236861,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,35.1777724499248,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,35.3602546053839,,
"IRL","Ireland","MW","All persons","2554","25 to 54","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,35.4808107823002,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,40.3687683938838,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,40.4426449833152,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.4666490612201,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,40.6390901959577,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,40.6360721148373,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,19.4606876480054,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,19.4404094713183,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,19.4863400086256,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,19.4842133941454,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,19.4138214281918,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,35.8771494475753,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,35.8304320986937,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,35.9873589780897,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,36.2341737750813,,
"IRL","Ireland","MW","All persons","2554","25 to 54","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,36.3318003155022,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,38.9034531219043,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,39.0412437376781,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,39.0704567016056,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,39.1132149006998,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.1679645724259,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,18.6311894114451,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,18.5309419035907,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.5640798657928,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,18.6303484467595,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.7190103118045,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,31.7495882313696,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,31.7278596187391,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,31.9396726525483,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,32.040713091593,,
"IRL","Ireland","MW","All persons","5564","55 to 64","DE","Dependent employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,32.4820686199183,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,41.4774215495422,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,41.6572292114741,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,41.3611794977998,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,41.4816829916485,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,41.8878419174411,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,18.3786099111084,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,18.280201490687,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,18.3483595567807,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,18.5301524661341,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,18.5888807709736,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,34.1103099075884,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,34.1260902479248,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,34.1506241680562,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,34.3881569483715,,
"IRL","Ireland","MW","All persons","5564","55 to 64","TE","Total employment","TED","Total declared employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,35.0926450698668,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,39.7866931347477,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,39.5929012332574,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,40.1921159068316,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,38.8807173953992,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","FT","Full-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,39.9264680647605,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,15.1621450390733,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,15.4763569091176,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,14.9508547110593,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,15.3960513627599,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","PT","Part-time employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,15.7782740440495,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,24.8360609009366,,
"IRL","Ireland","MW","All persons","6599","65+","DE","Dependent employment","TED","Total declared employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,24.3447446161688,,
