COUNTRY	Country	SEX	Sex	AGE	Age	EMPSTAT	Employment status	JOBTYPE	Job type	TIME	Time	Value
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2012	2012	39.14991024
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2013	2013	38.96318822
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	FT	Full-time employment	2014	2014	38.88134995
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2010	2010	16.89054403
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2011	2011	16.86777237
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2012	2012	16.98438013
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2013	2013	17.09661565
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	PT	Part-time employment	2014	2014	17.25566502
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2010	2010	30.55625865
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2011	2011	30.56896841
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2012	2012	30.68961782
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2013	2013	30.67872538
DEU	Germany	WOMEN	Women	2554	25 to 54	TE	Total employment	TED	Total declared employment	2014	2014	30.88139404
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	38.29840447
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	38.27115948
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	38.17812286
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	38.00492155
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2014	2014	37.915369
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2010	2010	16.60618461
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2011	2011	16.22218587
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2012	2012	16.47451732
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2013	2013	16.4142636
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2014	2014	16.66749644
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2010	2010	28.94542245
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2011	2011	28.69375147
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2012	2012	28.90834017
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2013	2013	28.71277191
DEU	Germany	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2014	2014	28.91039287
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2010	2010	39.31552751
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2011	2011	39.22821693
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2012	2012	39.10158478
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2013	2013	38.96736798
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2014	2014	38.82872392
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2010	2010	16.38273368
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2011	2011	16.02976491
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2012	2012	16.29866449
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2013	2013	16.24906822
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2014	2014	16.47892389
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2010	2010	29.67430647
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2011	2011	29.34874122
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2012	2012	29.55003395
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2013	2013	29.38639134
DEU	Germany	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2014	2014	29.56983648
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2010	2010	39.5952882
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2011	2011	39.24647315
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2012	2012	39.17670571
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2013	2013	38.8370633
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2014	2014	39.37910734
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2010	2010	9.954525707
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2011	2011	9.840281265
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2012	2012	9.990349114
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2013	2013	9.865631088
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2014	2014	10.10648346
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2010	2010	13.80054105
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2011	2011	13.07346506
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2012	2012	13.29252907
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2013	2013	12.95197953
DEU	Germany	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2014	2014	13.59417663
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2010	2010	43.6977155
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2011	2011	42.42974381
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2012	2012	42.31758071
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2013	2013	42.82045003
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2014	2014	41.98928056
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2010	2010	10.641548
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2011	2011	10.3080403
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2012	2012	10.46891913
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2013	2013	10.40808419
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2014	2014	10.53972919
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2010	2010	18.12348993
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2011	2011	17.0287442
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2012	2012	16.92946846
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2013	2013	16.58841549
DEU	Germany	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2014	2014	17.05423174
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	FT	Full-time employment	2010	2010	38.59586186
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	FT	Full-time employment	2011	2011	38.59794273
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	FT	Full-time employment	2012	2012	38.59137952
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	FT	Full-time employment	2013	2013	38.44602582
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	FT	Full-time employment	2014	2014	38.37589692
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	PT	Part-time employment	2010	2010	16.45575198
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	PT	Part-time employment	2011	2011	16.33043862
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	PT	Part-time employment	2012	2012	16.43729366
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	PT	Part-time employment	2013	2013	16.45607259
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	PT	Part-time employment	2014	2014	16.61341596
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	TED	Total declared employment	2010	2010	30.13442143
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	TED	Total declared employment	2011	2011	30.02035375
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	TED	Total declared employment	2012	2012	30.11875444
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	TED	Total declared employment	2013	2013	30.02096442
DEU	Germany	WOMEN	Women	900000	Total	DE	Dependent employment	TED	Total declared employment	2014	2014	30.18265886
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	FT	Full-time employment	2010	2010	39.23663225
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	FT	Full-time employment	2011	2011	39.21481378
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	FT	Full-time employment	2012	2012	39.16573362
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	FT	Full-time employment	2013	2013	38.99824003
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	FT	Full-time employment	2014	2014	38.92127931
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	PT	Part-time employment	2010	2010	16.30590328
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	PT	Part-time employment	2011	2011	16.1437683
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	PT	Part-time employment	2012	2012	16.26012904
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	PT	Part-time employment	2013	2013	16.27742005
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	PT	Part-time employment	2014	2014	16.42907177
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	TED	Total declared employment	2010	2010	30.54424975
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	TED	Total declared employment	2011	2011	30.38594481
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	TED	Total declared employment	2012	2012	30.45224451
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	TED	Total declared employment	2013	2013	30.3336845
DEU	Germany	WOMEN	Women	900000	Total	TE	Total employment	TED	Total declared employment	2014	2014	30.49748311
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2010	2010	41.8995046
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2011	2011	41.93820446
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2012	2012	41.69149203
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2013	2013	41.95848425
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	FT	Full-time employment	2014	2014	41.92818087
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2010	2010	20.1427429
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2011	2011	20.15986989
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2012	2012	18.96341321
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2013	2013	19.86697181
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	PT	Part-time employment	2014	2014	19.32726799
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2010	2010	38.64877761
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2011	2011	38.45283616
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2012	2012	37.71655265
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2013	2013	37.9449396
GRC	Greece	MW	All persons	1524	15 to 24	DE	Dependent employment	TED	Total declared employment	2014	2014	37.39463856
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	FT	Full-time employment	2010	2010	43.54719559
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	FT	Full-time employment	2011	2011	43.44444724
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	FT	Full-time employment	2012	2012	43.32533625
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	FT	Full-time employment	2013	2013	43.70652174
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	FT	Full-time employment	2014	2014	44.12282166
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	PT	Part-time employment	2010	2010	19.77602096
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	PT	Part-time employment	2011	2011	19.46035973
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	PT	Part-time employment	2012	2012	18.97868841
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	PT	Part-time employment	2013	2013	19.33248965
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	PT	Part-time employment	2014	2014	19.03606316
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	TED	Total declared employment	2010	2010	40.03722338
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	TED	Total declared employment	2011	2011	39.69965419
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	TED	Total declared employment	2012	2012	39.21815325
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	TED	Total declared employment	2013	2013	39.20130555
GRC	Greece	MW	All persons	1524	15 to 24	TE	Total employment	TED	Total declared employment	2014	2014	39.26945869
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2010	2010	41.41515742
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2011	2011	41.24210055
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2012	2012	41.32086525
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2013	2013	41.49957514
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	FT	Full-time employment	2014	2014	41.53403643
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2010	2010	20.42419024
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2011	2011	20.3584924
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2012	2012	20.21063344
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2013	2013	20.18500706
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	PT	Part-time employment	2014	2014	20.2743754
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2010	2010	39.33764659
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2011	2011	39.14828241
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2012	2012	38.94616389
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2013	2013	38.97279156
GRC	Greece	MW	All persons	2554	25 to 54	DE	Dependent employment	TED	Total declared employment	2014	2014	38.83568636
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2010	2010	44.21046052
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2011	2011	44.03803394
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2012	2012	44.16357759
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2013	2013	44.43556434
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	FT	Full-time employment	2014	2014	44.54737637
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2010	2010	20.18334076
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2011	2011	19.98760133
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2012	2012	19.7505691
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2013	2013	19.69480401
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	PT	Part-time employment	2014	2014	19.80693303
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2010	2010	42.19103695
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2011	2011	41.97642036
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2012	2012	41.86560132
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2013	2013	41.9706063
GRC	Greece	MW	All persons	2554	25 to 54	TE	Total employment	TED	Total declared employment	2014	2014	41.87949618
GRC	Greece	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2010	2010	41.59482259
GRC	Greece	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2011	2011	41.42228852
GRC	Greece	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2012	2012	41.34609945
GRC	Greece	MW	All persons	5564	55 to 64	DE	Dependent employment	FT	Full-time employment	2013	2013	41.25750555
